dt,Interval_Sum,GreenInterval_Sum,KWh_total,RedInterval_Sum
2023-05-22 03:00:00,0.09312500000010004,93.12500000010004,6979.460250000001,0.0
2023-05-22 04:00:00,0.11124999999992724,111.24999999992724,6979.926229166666,0.0
2023-05-22 05:00:00,0.14000000000010004,140.00000000010004,6980.437020833333,0.0
2023-05-22 06:00:00,0.1374999999998181,137.4999999998181,6980.888229166667,0.0
2023-05-22 07:00:00,0.10812500000020009,108.12500000020009,6981.3576875,0.0
2023-05-22 08:00:00,0.10249999999996362,102.49999999996362,6981.839104166667,0.0
2023-05-22 09:00:00,0.12874999999985448,128.74999999985448,6982.367458333334,0.0
2023-05-22 10:00:00,0.14437500000030923,144.37500000030923,6982.902145833334,0.0
2023-05-22 11:00:00,0.14687499999990905,146.87499999990905,6983.417916666667,0.0
2023-05-22 12:00:00,0.12812499999995453,128.12499999995453,6983.925520833333,0.0
2023-05-22 13:00:00,0.11687499999993634,116.87499999993634,6984.451999999999,0.0
2023-05-22 14:00:00,0.10750000000007276,107.50000000007276,6984.9723125,0.0
2023-05-22 15:00:00,0.140625,140.625,6985.485416666666,0.0
2023-05-22 16:00:00,0.15250000000014552,152.50000000014552,6986.006187499999,0.0
2023-05-22 17:00:00,0.32437499999969077,324.3749999996908,6986.950458333333,0.0
2023-05-22 18:00:00,0.16562500000009095,165.62500000009095,6987.889270833333,0.0
2023-05-22 19:00:00,0.23687500000005457,236.87500000005457,6988.884520833333,0.0
2023-05-22 20:00:00,0.17249999999989996,172.49999999989996,6989.614020833333,0.0
2023-05-22 21:00:00,0.11687499999993634,116.87499999993634,6990.087312500001,0.0
2023-05-22 22:00:00,0.09062500000027285,90.62500000027285,6990.539479166667,0.0
2023-05-22 23:00:00,0.09124999999994543,91.24999999994543,6990.972562499999,0.0
2023-05-23 00:00:00,0.11625000000003638,116.25000000003638,6991.3936041666675,0.0
2023-05-23 01:00:00,0.1218749999998181,121.8749999998181,6991.802708333334,0.0
2023-05-23 02:00:00,0.10312500000009095,103.12500000009095,6992.1978125,0.0
2023-05-23 03:00:00,0.08249999999998181,82.49999999998181,6992.625437499999,0.0
2023-05-23 04:00:00,0.11000000000012733,110.00000000012733,6993.071416666667,0.0
2023-05-23 05:00:00,0.13937499999974534,139.37499999974534,6993.586729166667,0.0
2023-05-23 06:00:00,0.13875000000007276,138.75000000007276,6994.068354166668,0.0
2023-05-23 07:00:00,0.12437500000010004,124.37500000010004,6994.5446249999995,0.0
2023-05-23 08:00:00,0.10312499999986358,103.12499999986358,6995.017500000001,0.0
2023-05-23 09:00:00,0.09937500000023647,99.37500000023647,6995.5003541666665,0.0
2023-05-23 10:00:00,0.11999999999989086,119.99999999989086,6995.966281249999,0.0
2023-05-23 11:00:00,0.13187500000003638,131.87500000003638,6996.39690625,0.0
2023-05-23 12:00:00,0.15124999999989086,151.24999999989086,6996.909395833334,0.0
2023-05-23 13:00:00,0.12625000000002728,126.25000000002728,6997.478885416666,0.0
2023-05-23 14:00:00,0.13437500000009095,134.37500000009095,6998.0816770833335,0.0
2023-05-23 15:00:00,0.22749999999996362,227.49999999996362,6998.716947916667,0.0
2023-05-23 16:00:00,0.5212500000000091,521.2500000000091,7000.13121875,0.0
2023-05-23 17:00:00,0.2375000000001819,237.5000000001819,7001.848270833334,0.0
2023-05-23 18:00:00,0.20499999999969987,204.99999999969987,7002.568729166667,0.0
2023-05-23 19:00:00,0.3168749999999818,316.8749999999818,7003.7671875,0.0
2023-05-23 20:00:00,0.17437500000028194,174.37500000028194,7004.81246875,0.0
2023-05-23 21:00:00,0.13062499999978172,130.62499999978172,7005.314489583333,0.0
2023-05-23 22:00:00,0.11124999999992724,111.24999999992724,7005.738760416667,0.0
2023-05-23 23:00:00,0.078125,78.125,7006.143520833333,0.0
2023-05-24 00:00:00,0.08500000000003638,85.00000000003638,7006.547947916667,0.0
2023-05-24 01:00:00,0.1125000000001819,112.5000000001819,7006.92921875,0.0
2023-05-24 02:00:00,0.10937499999977263,109.37499999977263,7007.304479166666,0.0
2023-05-24 03:00:00,0.09375000000022737,93.75000000022737,7007.689968750001,0.0
2023-05-24 04:00:00,0.08874999999989086,88.74999999989086,7008.099979166667,0.0
2023-05-24 05:00:00,0.12687499999992724,126.87499999992724,7008.586895833334,0.0
2023-05-24 06:00:00,0.13562500000011823,135.62500000011823,7009.102541666667,0.0
